timestamp	measurement_desc	pi_value1	plant_name
2021-03-07 10:00:00	Fos_Oil_Deodorization_Out	15.19	Primavera do Leste
2021-03-08 08:00:00	Fos_Oil_Deodorization_Out	13.13	Primavera do Leste
2021-03-09 08:00:00	Fos_Oil_Deodorization_Out	4.38	Primavera do Leste
2021-03-10 08:00:00	Fos_Oil_Deodorization_Out	9.60	Primavera do Leste
2021-03-11 08:00:00	Fos_Oil_Deodorization_Out	6.54	Primavera do Leste
2021-03-12 08:00:00	Fos_Oil_Deodorization_Out	3.98	Primavera do Leste
2021-03-13 08:00:00	Fos_Oil_Deodorization_Out	2.53	Primavera do Leste
2021-03-14 08:00:00	Fos_Oil_Deodorization_Out	2.82	Primavera do Leste
2021-03-15 08:00:00	Fos_Oil_Deodorization_Out	3.36	Primavera do Leste
2018-11-03 08:00:00	Ca_Oil_Bleaching_Out	0.78	Primavera do Leste
2018-11-05 08:00:00	Ca_Oil_Bleaching_Out	0.49	Primavera do Leste
2018-11-07 08:00:00	Ca_Oil_Bleaching_Out	0.41	Primavera do Leste
2018-11-08 08:00:00	Ca_Oil_Bleaching_Out	0.58	Primavera do Leste
2018-11-10 08:00:00	Ca_Oil_Bleaching_Out	1.18	Primavera do Leste
2018-11-11 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-11-12 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-11-14 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-11-15 16:00:00	Ca_Oil_Bleaching_Out	1.40	Primavera do Leste
2018-11-17 08:00:00	Ca_Oil_Bleaching_Out	1.42	Primavera do Leste
2018-11-18 12:00:00	Ca_Oil_Bleaching_Out	1.07	Primavera do Leste
2018-12-07 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-12-08 16:00:00	Ca_Oil_Bleaching_Out	2.01	Primavera do Leste
2018-12-10 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-12-11 16:00:00	Ca_Oil_Bleaching_Out	1.36	Primavera do Leste
2018-12-12 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-12-13 08:00:00	Ca_Oil_Bleaching_Out	1.47	Primavera do Leste
2018-12-15 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-12-16 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-12-17 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-12-18 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-12-19 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-12-21 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-12-22 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-12-23 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-12-24 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-12-26 08:00:00	Ca_Oil_Bleaching_Out	1.18	Primavera do Leste
2018-12-27 08:00:00	Ca_Oil_Bleaching_Out	1.75	Primavera do Leste
2018-12-30 08:00:00	Ca_Oil_Bleaching_Out	1.37	Primavera do Leste
2018-12-31 21:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-01-01 08:00:00	Ca_Oil_Bleaching_Out	1.25	Primavera do Leste
2019-01-02 08:00:00	Ca_Oil_Bleaching_Out	1.24	Primavera do Leste
2018-02-03 08:00:00	Ca_Oil_Bleaching_Out	1.06	Primavera do Leste
2019-01-04 08:00:00	Ca_Oil_Bleaching_Out	1.15	Primavera do Leste
2019-01-05 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-01-06 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-01-08 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-01-09 08:00:00	Ca_Oil_Bleaching_Out	1.99	Primavera do Leste
2019-01-10 08:00:00	Ca_Oil_Bleaching_Out	2.02	Primavera do Leste
2019-01-11 08:00:00	Ca_Oil_Bleaching_Out	1.79	Primavera do Leste
2019-01-12 08:00:00	Ca_Oil_Bleaching_Out	2.16	Primavera do Leste
2019-01-13 08:00:00	Ca_Oil_Bleaching_Out	2.34	Primavera do Leste
2019-01-14 08:00:00	Ca_Oil_Bleaching_Out	10.23	Primavera do Leste
2019-01-15 08:00:00	Ca_Oil_Bleaching_Out	1.75	Primavera do Leste
2019-01-17 08:00:00	Ca_Oil_Bleaching_Out	2.67	Primavera do Leste
2019-01-18 08:00:00	Ca_Oil_Bleaching_Out	5.40	Primavera do Leste
2019-01-19 08:00:00	Ca_Oil_Bleaching_Out	3.31	Primavera do Leste
2019-01-20 08:00:00	Ca_Oil_Bleaching_Out	1.28	Primavera do Leste
2019-01-21 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2018-01-22 08:00:00	Ca_Oil_Bleaching_Out	1.72	Primavera do Leste
2019-01-24 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-01-25 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-01-27 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-01-28 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-01-29 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-01-30 08:00:00	Ca_Oil_Bleaching_Out	1.49	Primavera do Leste
2019-01-31 08:00:00	Ca_Oil_Bleaching_Out	2.22	Primavera do Leste
2019-02-01 08:00:00	Ca_Oil_Bleaching_Out	2.23	Primavera do Leste
2019-02-02 08:00:00	Ca_Oil_Bleaching_Out	1.19	Primavera do Leste
2019-02-03 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-02-04 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-02-05 08:00:00	Ca_Oil_Bleaching_Out	1.48	Primavera do Leste
2019-02-06 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-02-07 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-02-08 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-02-09 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-02-10 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-02-11 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-02-12 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-02-13 08:00:00	Ca_Oil_Bleaching_Out	2.39	Primavera do Leste
2019-02-14 08:00:00	Ca_Oil_Bleaching_Out	5.52	Primavera do Leste
2019-02-16 08:00:00	Ca_Oil_Bleaching_Out	1.17	Primavera do Leste
2019-02-18 08:00:00	Ca_Oil_Bleaching_Out	3.27	Primavera do Leste
2019-02-19 16:00:00	Ca_Oil_Bleaching_Out	3.19	Primavera do Leste
2019-02-20 16:00:00	Ca_Oil_Bleaching_Out	4.39	Primavera do Leste
2019-02-21 16:00:00	Ca_Oil_Bleaching_Out	7.89	Primavera do Leste
2019-02-22 08:00:00	Ca_Oil_Bleaching_Out	6.52	Primavera do Leste
2019-02-23 08:00:00	Ca_Oil_Bleaching_Out	6.77	Primavera do Leste
2019-02-24 08:00:00	Ca_Oil_Bleaching_Out	8.16	Primavera do Leste
2019-02-25 08:00:00	Ca_Oil_Bleaching_Out	7.95	Primavera do Leste
2019-02-26 08:00:00	Ca_Oil_Bleaching_Out	8.42	Primavera do Leste
2019-02-27 08:00:00	Ca_Oil_Bleaching_Out	10.01	Primavera do Leste
2019-02-28 08:00:00	Ca_Oil_Bleaching_Out	11.55	Primavera do Leste
2019-03-01 08:00:00	Ca_Oil_Bleaching_Out	9.30	Primavera do Leste
2019-03-02 08:00:00	Ca_Oil_Bleaching_Out	8.92	Primavera do Leste
2019-03-03 08:00:00	Ca_Oil_Bleaching_Out	4.94	Primavera do Leste
2019-03-04 08:00:00	Ca_Oil_Bleaching_Out	3.00	Primavera do Leste
2019-03-05 08:00:00	Ca_Oil_Bleaching_Out	4.66	Primavera do Leste
2019-03-06 08:00:00	Ca_Oil_Bleaching_Out	3.64	Primavera do Leste
2019-03-07 08:00:00	Ca_Oil_Bleaching_Out	2.67	Primavera do Leste
2019-03-08 08:00:00	Ca_Oil_Bleaching_Out	3.71	Primavera do Leste
2019-03-09 08:00:00	Ca_Oil_Bleaching_Out	5.09	Primavera do Leste
2019-03-10 08:00:00	Ca_Oil_Bleaching_Out	9.01	Primavera do Leste
2019-03-11 08:00:00	Ca_Oil_Bleaching_Out	11.99	Primavera do Leste
2019-03-11 08:30:00	Ca_Oil_Bleaching_Out	0.34	Primavera do Leste
2019-03-11 12:20:00	Ca_Oil_Bleaching_Out	10.15	Primavera do Leste
2019-03-11 14:30:00	Ca_Oil_Bleaching_Out	9.49	Primavera do Leste
2019-03-12 00:00:00	Ca_Oil_Bleaching_Out	1.46	Primavera do Leste
2019-03-14 08:00:00	Ca_Oil_Bleaching_Out	4.34	Primavera do Leste
2019-03-15 08:00:00	Ca_Oil_Bleaching_Out	2.72	Primavera do Leste
2019-03-16 08:00:00	Ca_Oil_Bleaching_Out	2.76	Primavera do Leste
2019-03-17 08:00:00	Ca_Oil_Bleaching_Out	3.76	Primavera do Leste
2019-03-18 08:00:00	Ca_Oil_Bleaching_Out	3.29	Primavera do Leste
2019-03-19 08:00:00	Ca_Oil_Bleaching_Out	2.79	Primavera do Leste
2019-03-20 08:00:00	Ca_Oil_Bleaching_Out	4.30	Primavera do Leste
2019-03-21 08:00:00	Ca_Oil_Bleaching_Out	2.20	Primavera do Leste
2019-03-22 08:00:00	Ca_Oil_Bleaching_Out	1.49	Primavera do Leste
2019-03-23 08:00:00	Ca_Oil_Bleaching_Out	1.35	Primavera do Leste
2019-03-24 08:00:00	Ca_Oil_Bleaching_Out	2.53	Primavera do Leste
2019-03-25 08:00:00	Ca_Oil_Bleaching_Out	2.91	Primavera do Leste
2019-03-26 08:00:00	Ca_Oil_Bleaching_Out	3.12	Primavera do Leste
2019-03-27 06:00:00	Ca_Oil_Bleaching_Out	4.14	Primavera do Leste
2019-03-27 16:00:00	Ca_Oil_Bleaching_Out	2.91	Primavera do Leste
2019-03-28 05:20:00	Ca_Oil_Bleaching_Out	2.84	Primavera do Leste
2019-03-28 09:30:00	Ca_Oil_Bleaching_Out	2.39	Primavera do Leste
2019-03-29 05:00:00	Ca_Oil_Bleaching_Out	1.86	Primavera do Leste
2019-03-29 10:00:00	Ca_Oil_Bleaching_Out	1.85	Primavera do Leste
2019-03-30 08:00:00	Ca_Oil_Bleaching_Out	3.11	Primavera do Leste
2019-03-31 13:20:00	Ca_Oil_Bleaching_Out	1.96	Primavera do Leste
2019-04-01 16:00:00	Ca_Oil_Bleaching_Out	1.15	Primavera do Leste
2019-04-02 08:00:00	Ca_Oil_Bleaching_Out	2.53	Primavera do Leste
2019-04-03 08:00:00	Ca_Oil_Bleaching_Out	3.90	Primavera do Leste
2019-04-05 08:00:00	Ca_Oil_Bleaching_Out	1.14	Primavera do Leste
2019-04-06 08:00:00	Ca_Oil_Bleaching_Out	4.02	Primavera do Leste
2019-04-07 08:00:00	Ca_Oil_Bleaching_Out	5.93	Primavera do Leste
2019-04-08 08:00:00	Ca_Oil_Bleaching_Out	9.04	Primavera do Leste
2019-04-10 08:00:00	Ca_Oil_Bleaching_Out	4.03	Primavera do Leste
2019-04-11 08:00:00	Ca_Oil_Bleaching_Out	2.94	Primavera do Leste
2019-04-12 16:00:00	Ca_Oil_Bleaching_Out	3.27	Primavera do Leste
2019-04-14 08:00:00	Ca_Oil_Bleaching_Out	4.34	Primavera do Leste
2019-04-15 08:00:00	Ca_Oil_Bleaching_Out	3.37	Primavera do Leste
2019-04-16 08:00:00	Ca_Oil_Bleaching_Out	4.23	Primavera do Leste
2019-04-17 08:00:00	Ca_Oil_Bleaching_Out	3.04	Primavera do Leste
2019-04-18 16:00:00	Ca_Oil_Bleaching_Out	2.19	Primavera do Leste
2019-04-20 16:00:00	Ca_Oil_Bleaching_Out	1.54	Primavera do Leste
2019-04-21 16:00:00	Ca_Oil_Bleaching_Out	2.09	Primavera do Leste
2019-04-22 16:00:00	Ca_Oil_Bleaching_Out	2.17	Primavera do Leste
2019-04-23 16:00:00	Ca_Oil_Bleaching_Out	2.58	Primavera do Leste
2019-04-24 08:00:00	Ca_Oil_Bleaching_Out	3.41	Primavera do Leste
2019-04-25 08:00:00	Ca_Oil_Bleaching_Out	2.42	Primavera do Leste
2019-04-26 08:00:00	Ca_Oil_Bleaching_Out	1.93	Primavera do Leste
2019-04-27 08:00:00	Ca_Oil_Bleaching_Out	1.47	Primavera do Leste
2019-04-28 08:00:00	Ca_Oil_Bleaching_Out	1.35	Primavera do Leste
2019-04-29 08:00:00	Ca_Oil_Bleaching_Out	1.19	Primavera do Leste
2019-04-30 08:00:00	Ca_Oil_Bleaching_Out	1.37	Primavera do Leste
2019-05-01 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-03 08:00:00	Ca_Oil_Bleaching_Out	1.08	Primavera do Leste
2019-05-04 08:00:00	Ca_Oil_Bleaching_Out	2.39	Primavera do Leste
2019-05-05 08:00:00	Ca_Oil_Bleaching_Out	1.82	Primavera do Leste
2019-05-06 08:00:00	Ca_Oil_Bleaching_Out	1.82	Primavera do Leste
2019-05-07 08:00:00	Ca_Oil_Bleaching_Out	1.54	Primavera do Leste
2019-05-09 16:00:00	Ca_Oil_Bleaching_Out	1.44	Primavera do Leste
2019-05-10 08:00:00	Ca_Oil_Bleaching_Out	1.41	Primavera do Leste
2019-05-11 08:00:00	Ca_Oil_Bleaching_Out	1.03	Primavera do Leste
2019-05-12 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-13 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-14 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-15 08:00:00	Ca_Oil_Bleaching_Out	1.39	Primavera do Leste
2019-05-16 08:00:00	Ca_Oil_Bleaching_Out	1.13	Primavera do Leste
2019-05-17 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-19 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-20 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-21 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-22 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-23 21:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-24 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-25 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-26 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-30 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-05-31 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-01 08:00:00	Ca_Oil_Bleaching_Out	2.00	Primavera do Leste
2019-06-02 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-05 14:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-06 08:00:00	Ca_Oil_Bleaching_Out	1.69	Primavera do Leste
2019-06-07 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-08 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-09 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-10 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-12 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-13 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-15 12:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-16 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-17 08:00:00	Ca_Oil_Bleaching_Out	1.08	Primavera do Leste
2019-06-18 08:00:00	Ca_Oil_Bleaching_Out	0.00	Primavera do Leste
2019-06-19 08:00:00	Ca_Oil_Bleaching_Out	1.19	Primavera do Leste
2019-06-20 08:00:00	Ca_Oil_Bleaching_Out	1.17	Primavera do Leste
2019-06-21 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-22 08:00:00	Ca_Oil_Bleaching_Out	1.06	Primavera do Leste
2019-06-23 08:00:00	Ca_Oil_Bleaching_Out	1.12	Primavera do Leste
2019-06-24 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-29 12:30:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-06-30 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-01 08:00:00	Ca_Oil_Bleaching_Out	1.03	Primavera do Leste
2019-07-02 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-03 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-04 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-04 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-05 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-05 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-06 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-06 00:00:00	Ca_Oil_Bleaching_Out	1.21	Primavera do Leste
2019-07-07 16:00:00	Ca_Oil_Bleaching_Out	1.11	Primavera do Leste
2019-07-07 00:00:00	Ca_Oil_Bleaching_Out	1.03	Primavera do Leste
2019-07-08 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-08 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-09 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-09 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-12 08:00:00	Ca_Oil_Bleaching_Out	0.53	Primavera do Leste
2019-07-12 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-13 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-13 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-14 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-14 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-15 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-15 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-16 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-16 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-17 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-18 16:00:00	Ca_Oil_Bleaching_Out	1.20	Primavera do Leste
2019-07-18 00:00:00	Ca_Oil_Bleaching_Out	2.99	Primavera do Leste
2019-07-19 16:00:00	Ca_Oil_Bleaching_Out	1.60	Primavera do Leste
2019-07-19 00:00:00	Ca_Oil_Bleaching_Out	1.32	Primavera do Leste
2019-07-20 16:00:00	Ca_Oil_Bleaching_Out	1.11	Primavera do Leste
2019-07-20 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-21 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-22 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-23 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-23 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-24 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-25 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-26 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-27 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-27 16:00:00	Ca_Oil_Bleaching_Out	1.22	Primavera do Leste
2019-07-28 09:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-28 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-29 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-30 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-07-31 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-08-21 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-08-22 23:45:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-08-23 16:00:00	Ca_Oil_Bleaching_Out	1.14	Primavera do Leste
2019-08-24 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-08-24 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-08-26 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-08-27 08:00:00	Ca_Oil_Bleaching_Out	1.15	Primavera do Leste
2019-08-27 16:00:00	Ca_Oil_Bleaching_Out	1.31	Primavera do Leste
2019-08-28 08:00:00	Ca_Oil_Bleaching_Out	1.39	Primavera do Leste
2019-08-28 16:00:00	Ca_Oil_Bleaching_Out	1.33	Primavera do Leste
2019-08-29 08:00:00	Ca_Oil_Bleaching_Out	1.03	Primavera do Leste
2019-08-29 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-08-30 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-08-30 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-08-31 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-08-31 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-01 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-02 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-02 16:00:00	Ca_Oil_Bleaching_Out	2.49	Primavera do Leste
2019-09-03 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-03 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-04 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-04 16:00:00	Ca_Oil_Bleaching_Out	1.03	Primavera do Leste
2019-09-04 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-05 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-05 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-05 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-06 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-06 16:00:00	Ca_Oil_Bleaching_Out	1.12	Primavera do Leste
2019-09-06 00:00:00	Ca_Oil_Bleaching_Out	1.65	Primavera do Leste
2019-09-07 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-07 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-08 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-08 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-09 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-09 00:00:00	Ca_Oil_Bleaching_Out	1.35	Primavera do Leste
2019-09-10 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-11 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-11 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-12 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-12 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-13 08:00:00	Ca_Oil_Bleaching_Out	1.09	Primavera do Leste
2019-09-13 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-13 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-14 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-14 16:00:00	Ca_Oil_Bleaching_Out	1.34	Primavera do Leste
2019-09-14 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-15 08:00:00	Ca_Oil_Bleaching_Out	1.14	Primavera do Leste
2019-09-15 00:00:00	Ca_Oil_Bleaching_Out	1.09	Primavera do Leste
2019-09-16 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-16 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-17 08:00:00	Ca_Oil_Bleaching_Out	1.32	Primavera do Leste
2019-09-17 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-18 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-18 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-20 16:00:00	Ca_Oil_Bleaching_Out	1.03	Primavera do Leste
2019-09-20 00:00:00	Ca_Oil_Bleaching_Out	1.72	Primavera do Leste
2019-09-21 08:00:00	Ca_Oil_Bleaching_Out	1.28	Primavera do Leste
2019-09-21 00:00:00	Ca_Oil_Bleaching_Out	2.60	Primavera do Leste
2019-09-22 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-22 00:00:00	Ca_Oil_Bleaching_Out	1.43	Primavera do Leste
2019-09-25 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-25 16:00:00	Ca_Oil_Bleaching_Out	1.04	Primavera do Leste
2019-09-26 08:00:00	Ca_Oil_Bleaching_Out	1.02	Primavera do Leste
2019-09-26 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-27 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-27 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-28 08:00:00	Ca_Oil_Bleaching_Out	1.05	Primavera do Leste
2019-09-28 16:00:00	Ca_Oil_Bleaching_Out	1.38	Primavera do Leste
2019-09-28 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-29 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-29 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-30 08:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-30 16:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-30 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-10-02 08:00:00	Ca_Oil_Bleaching_Out	1.10	Primavera do Leste
2019-10-02 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
2019-09-03 00:00:00	Ca_Oil_Bleaching_Out	1.00	Primavera do Leste
