timestamp;acidez_day_tank;clorofila;degomagem_enzimatica_sabao_ika;degomagem_enzimatica_spin_test;clarificacao_cor_vermelha;clarificacao_clorofila;desodorizacao_acidez;desodorizacao_sabao;desodorizacao_clorofila;desodorizacao_cor_amarela;desodorizacao_cor_vermelha
11/26/2019 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/26/2019 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/26/2019 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/26/2019 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/26/2019 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/26/2019 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/26/2019 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/26/2019 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/26/2019 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/26/2019 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/26/2019 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/27/2019 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/27/2019 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/27/2019 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/27/2019 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/27/2019 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/27/2019 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/27/2019 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/27/2019 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/27/2019 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/27/2019 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/27/2019 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/27/2019 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2019 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2019 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2019 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2019 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2019 8:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2019 10:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2019 12:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2019 14:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2019 16:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2019 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2019 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/28/2019 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/29/2019 0:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/29/2019 2:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/29/2019 4:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/29/2019 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/29/2019 8:00;0;0;0;0;0;0;0;0;0;0;0
11/29/2019 10:00;0;0;0;0;0;0;0;0;0;0;0
11/29/2019 12:00;0;0;0;0;0;0;0;0;0;0;0
11/29/2019 14:00;0;0;0;0;0;0;0;0;0;0;0
11/29/2019 16:00;1,45;653;0;0;0;0;0;0;0;0;0
11/29/2019 18:00;0;0;0;0;5;121;0,02;0;100;14;1,4
11/29/2019 20:00;0;0;0;0;6,6;138;0,04;0,9;74;8,6;0,9
11/29/2019 22:00;0;0;0;0;6,1;49;0,04;0,9;76;9,8;0,9
11/30/2019 0:00;1,49;689;823;0,2;7,3;77;0,04;0,9;40;9,1;0,8
11/30/2019 2:00;0;0;0;0;7,7;90;0,04;0,9;31;10;1
11/30/2019 4:00;0;0;0;0;7,5;95;0,05;1;21;11;1
11/30/2019 6:00;0;No events found,;0;0;7,4;97;0,04;1;30;11;1,1
11/30/2019 8:00;1,61;747;798;0;8;96;0,05;0,9;23;12;1,2
11/30/2019 10:00;0;0;0;0;8;95;0,05;0,9;20;11;1,2
11/30/2019 12:00;0;0;0;0;6,1;149;0,05;0,9;22;11;1,2
11/30/2019 14:00;0;No events found,;0;0;7,6;97;0,04;1,2;28;11;1,2
11/30/2019 16:00;0;726;800;0;No events found,;103;0,05;1,4;6;11;1,1
11/30/2019 18:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/30/2019 20:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
11/30/2019 22:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/01/2019 00:00;0;747;738;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/01/2019 02:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/01/2019 04:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/01/2019 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/01/2019 08:00;1,76;928;850;0;0;0;0;0;0;0;0
12/01/2019 10:00;0;0;0;0;0;0;0;0;0;0;0
12/01/2019 12:00;0;0;0;0;0;0;0;0;0;0;0
12/01/2019 14:00;0;0;0;0;6,1;104;0,03;1,5;0;12;1
12/01/2019 16:00;1,58;888;900;0,2;7,1;98;0,04;1,2;46;12;1,1
12/01/2019 18:00;0;0;0;0;8,1;101;0,04;0,9;40;9,9;0,9
12/01/2019 20:00;0;0;0;0;8;100;0,05;0,9;36;9,9;0,9
12/01/2019 22:00;0;0;0;0;7,9;104;0,04;0,9;35;9,9;0,9
12/02/2019 00:00;1,56;746;825;0,2;7,9;108;0,05;0,8;29;11;1
12/02/2019 02:00;0;0;0;0;9;77;0,05;0,8;13;12;1,1
12/02/2019 04:00;0;0;0;0;8,1;98;0,05;0,9;45;11;1
12/02/2019 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/02/2019 08:00;1,55;810;998;0,2;9,5;74;0,05;0,9;19;12;1,2
12/02/2019 10:00;0;0;0;0;7;101;0,05;0,8;10;9,8;1
12/02/2019 12:00;0;0;0;0;9,5;85;0,04;0,9;16;9,9;1
12/02/2019 14:00;0;0;0;0;9,5;84;0,05;0,9;17;9,9;1,1
12/02/2019 16:00;1,53;848;950;0,2;8,7;103;0,05;1,2;31;9,9;0,9
12/02/2019 18:00;0;0;0;0;7,8;99;0,05;1,5;23;9,5;0,9
12/02/2019 20:00;0;0;0;0;7,5;130;0,05;1,3;16;12;1,2
12/02/2019 22:00;0;0;0;0;7,4;150;0,05;1,3;9;12;1,2
12/03/2019 00:00;1,6;880;888;0,2;8,5;89;0,05;0,9;29;11;1
12/03/2019 02:00;0;0;0;0;7,6;98;0,05;1;22;11;1
12/03/2019 04:00;0;0;0;0;8,7;110;0,05;1;36;11;0,9
12/03/2019 06:00;0;No events found,;0;0;8,5;105;0,05;1,2;32;10;0,9
12/03/2019 08:00;1,42;827;0;0;9,1;109;0,04;1,48;53;9,9;0,9
12/03/2019 10:00;0;0;0;0;9,2;109;0,05;1,2;27;9,9;0,9
12/03/2019 12:00;0;0;0;0;9,4;98;0,05;0,9;17;11;1
12/03/2019 14:00;0;0;0;0;0;0;0;0;0;0;0
12/03/2019 16:00;1,38;748;794;0;8,3;107;0,04;0,9;13;9,9;0,9
12/03/2019 18:00;0;0;0;0;8,9;97;0,04;0,9;30;11;0,9
12/03/2019 20:00;0;0;0;0;9;88;0,04;1,2;45;11;0,9
12/03/2019 22:00;0;0;0;0;8,9;92;0,04;1,5;23;11;0,9
12/04/2019 00:00;1,4;948;812;0,1;9;107;0,05;1,3;28;11;0,9
12/04/2019 02:00;0;0;0;0;9,1;110;0,05;1,3;35;11;0,9
12/04/2019 04:00;0;0;0;0;9,2;1,36;0,05;1,5;40;11;0,9
12/04/2019 06:00;0;No events found,;0;0;9,1;129;0,05;1,5;43;11;0,9
12/04/2019 08:00;1,65;933;752;0;8,6;123;0,05;2,1;38;11;0,9
12/04/2019 10:00;0;0;0;0;9,5;125;0,05;0,9;49;11;0,9
12/04/2019 12:00;0;0;0;0;8,1;141;0,05;2,1;39;13;0,9
12/04/2019 14:00;0;0;0;0;8,5;130;0,05;1;49;12;0,9
12/04/2019 16:00;1,66;892;620;0;8,6;149;0,05;2;37;9,9;0,7
12/04/2019 18:00;0;0;0;0;8,8;123;0,05;1,8;45;11;0,9
12/04/2019 20:00;0;0;0;0;9;142;0,05;1,5;68;12;0,9
12/04/2019 22:00;0;0;0;0;8,9;131;0,05;0,9;52;12;0,9
12/05/2019 00:00;1,65;813;777;0,1;9,5;139;0,05;1,5;40;11;0,9
12/05/2019 02:00;0;0;0;0;9,3;153;0,05;1,5;62;12;0,9
12/05/2019 04:00;0;0;0;0;8,9;145;0,05;1,3;55;12;0,9
12/05/2019 06:00;0;No events found,;0;0;8,9;126;0,05;1,3;42;12;0,9
12/05/2019 08:00;1,57;897;786;0,1;10;139;0,05;1,5;49;11;0,9
12/05/2019 10:00;0;0;0;0;9,5;133;0,05;1,6;43;11;0,9
12/05/2019 12:00;0;0;0;0;8,8;117;0,05;1,5;54;11;0,9
12/05/2019 14:00;0;0;0;0;8,7;99;0,05;1,7;43;11;1
12/05/2019 16:00;1,48;843;796;0;8,3;134;0,05;1,2;27;11;0,9
12/05/2019 18:00;0;0;0;0;9,1;92;0,04;0,9;34;9,6;0,9
12/05/2019 20:00;0;0;0;0;9,9;90;0,05;0,9;35;11;0,9
12/05/2019 22:00;0;0;0;0;8,9;98;0,05;0,9;25;11;1
12/06/2019 00:00;1,6;991;813;0,2;9,6;100;0,05;0,9;28;11;1,1
12/06/2019 02:00;0;0;0;0;9;102;0,05;0,9;30;11;1,1
12/06/2019 04:00;0;0;0;0;8,5;126;0,05;0,9;40;12;1,2
12/06/2019 06:00;0;No events found,;0;0;8,1;112;0,05;0,9;23;12;1,3
12/06/2019 08:00;1,6;902;830;0,1;8,6;130;0,05;0,9;28;12;1,2
12/06/2019 10:00;0;0;0;0;8,7;117;0,05;2,1;29;12;1,2
12/06/2019 12:00;0;0;0;0;9;144;0,05;2;35;12;1,4
12/06/2019 14:00;0;0;0;0;9,3;150;0,05;2;53;11;1
12/06/2019 16:00;1,58;800;798;0,1;9;125;0,05;1,6;40;12;1,2
12/06/2019 18:00;0;0;0;0;8,6;120;0,05;1,5;32;12;1,1
12/06/2019 20:00;0;0;0;0;8,3;114;0,05;1,5;42;13;1,3
12/06/2019 22:00;0;0;0;0;8,7;118;0,05;1,5;38;12;1,1
12/07/2019 00:00;1,42;724;821;0,1;9,3;114;0,05;1,8;34;12;1,2
12/07/2019 02:00;0;0;0;0;8,7;109;0,05;1,8;60;12;1,2
12/07/2019 04:00;0;0;0;0;8,8;103;0,05;2;51;11;1
12/07/2019 06:00;0;No events found,;0;0;9,3;104;0,05;1,8;40;11;1
12/07/2019 08:00;1,56;916;750;0,2;9,4;101;0,05;0,9;46;9,9;0,9
12/07/2019 10:00;0;0;0;0;9,1;104;0,05;1,2;38;9,9;1
12/07/2019 12:00;0;0;0;0;9;108;0,05;1;36;9,8;1,1
12/07/2019 14:00;0;0;0;0;7,5;130;0,04;0,9;49;9,5;0,8
12/07/2019 16:00;1,54;1037;810;0,2;8,9;89;0,04;1,8;108;9,8;0,8
12/07/2019 18:00;0;0;0;0;8,9;106;0,04;1,6;30;9,8;0,9
12/07/2019 20:00;0;0;0;0;9,9;125;0,05;1,6;40;11;1
12/07/2019 22:00;0;0;0;0;8,5;108;0,05;1,5;38;11;1
12/08/2019 00:00;1,57;892;825;0,2;9;111;0,05;1,2;40;11;1
12/08/2019 02:00;0;0;0;0;9,8;120;0,05;1,5;46;11;0,9
12/08/2019 04:00;0;0;0;0;8,8;140;0,05;1,8;48;12;1,2
12/08/2019 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/08/2019 08:00;1,55;990;816;0,2;9;137;0,05;0,9;35;16;1,5
12/08/2019 10:00;0;0;0;0;7,6;178;0,05;0,9;46;11;0,9
12/08/2019 12:00;0;0;0;0;0;0;0;0;0;0;0
12/08/2019 14:00;0;0;0;0;9,3;136;0,05;1,4;48;12;1
12/08/2019 16:00;1,58;960;838;0,2;9,5;129;0,05;1,4;47;12;1,2
12/08/2019 18:00;0;0;0;0;9,3;111;0,05;1,2;53;14;1,3
12/08/2019 20:00;0;0;0;0;9;115;0,05;1,2;70;11;1
12/08/2019 22:00;0;0;0;0;9,3;115;0,05;1,4;43;12;1
12/09/2019 00:00;1,46;856;796;0,2;9;127;0,05;1,2;49;12;1,1
12/09/2019 02:00;0;0;0;0;9,4;109;0,05;0,9;53;12;1
12/09/2019 04:00;0;0;0;0;9,3;111;0,05;1,5;46;12;0,9
12/09/2019 06:00;0;No events found,;0;0;9,5;115;0,05;1,5;42;12;1
12/09/2019 08:00;0,93;864;730;0,2;9,8;108;0,05;2,1;53;12;1,1
12/09/2019 10:00;0;0;0;0;9,3;105;0,05;0,9;35;12;1,2
12/09/2019 12:00;0;0;0;0;9,5;112;0,05;1,5;29;11;0,9
12/09/2019 14:00;0;0;0;0;7,9;79;0,06;2,1;28;11;0,9
12/09/2019 16:00;1,23;834;751;0,2;10,2;107;0,05;1,5;12;10;0,9
12/09/2019 18:00;0;0;0;0;9,9;107;0,05;1,5;15;13;1,4
12/09/2019 20:00;0;0;0;0;9,8;150;0,05;1,6;19;12;1,1
12/09/2019 22:00;0;0;0;0;9,5;128;0,05;1,6;36;12;1
12/10/2019 00:00;1,48;889;878;0,2;9,3;101;0,05;1,5;26;11;1
12/10/2019 02:00;0;0;0;0;9;110;0,05;1,5;16;11;0,9
12/10/2019 04:00;0;0;0;0;9,3;138;0,05;1,4;24;11;1
12/10/2019 06:00;0;No events found,;0;0;9;97;0,05;1,6;29;12;1,1
12/10/2019 08:00;1,31;996;734;0,2;9,5;115;0,06;1,8;19;11;1
12/10/2019 10:00;0;0;0;0;8,6;115;0,05;2,4;22;11;0,9
12/10/2019 12:00;0;0;0;0;9,5;107;0,05;1,8;33;12;1,1
12/10/2019 14:00;0;0;0;0;9,6;106;0,05;0,9;35;12;1,1
12/10/2019 16:00;1,36;998;781;0,1;9,5;120;0,05;0,9;25;12;1
12/10/2019 18:00;0;0;0;0;9,5;119;0,05;0,9;11;11;0,9
12/10/2019 20:00;0;0;0;0;9,9;114;0,05;1;36;11;1,1
12/10/2019 22:00;0;0;0;0;9,9;124;0,05;1,5;24;11;0,9
12/11/2019 00:00;1,4;903;793;0,1;9,7;130;0,05;1,5;65;12;1,1
12/11/2019 02:00;0;0;0;0;9,7;260;0,05;1,7;125;12;1,1
12/11/2019 04:00;0;0;0;0;9,9;230;0,05;1,7;110;12;1,1
12/11/2019 06:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/11/2019 08:00;1,63;1005;736,6;0,2;8,3;172;0,05;2,1;103;13;1,4
12/11/2019 10:00;0;0;0;0;7,6;160;0,05;2,3;68;11;1
12/11/2019 12:00;0;0;0;0;9,7;145;0,05;2,6;63;11;0,9
12/11/2019 14:00;0;0;0;0;9,2;138;0,06;2,4;39;12;1
12/11/2019 16:00;1,65;1001;730;0,2;9,9;125;0,05;2;29;12;1
12/11/2019 18:00;0;0;0;0;9,9;121;0,05;2;36;11;0,7
12/11/2019 20:00;0;0;0;0;9,9;135;0,06;1,6;12;12;0,9
12/11/2019 22:00;0;0;0;0;9,9;120;0,05;2;13;12;0,9
12/12/2019 00:00;1,64;914;749;0,2;9,9;127;0,05;1,5;33;12;1
12/12/2019 02:00;0;0;0;0;9,5;125;0,06;1,5;29;11;0,8
12/12/2019 04:00;0;0;0;0;9,3;123;0,05;1,5;23;11;0,8
12/12/2019 06:00;0;No events found,;0;0;9,9;116;0,06;1,5;28;11;1
12/12/2019 08:00;1,53;884;692;0,1;9,9;99;0,05;1,8;23;13;1,1
12/12/2019 10:00;0;0;0;0;9,9;117;0,05;1,8;17;13;1,1
12/12/2019 12:00;0;0;0;0;10;99;0,05;1,6;5;12;1,2
12/12/2019 14:00;0;0;0;0;10;89;0,05;1,8;33;14;1,3
12/12/2019 16:00;1,56;949;735;0;10,3;73;0,05;1,2;12;12;1,2
12/12/2019 18:00;0;0;0;0;10,1;98;0,05;1,8;46;13;1,2
12/12/2019 20:00;0;0;0;0;9,9;108;0,05;1,5;28;12;1
12/12/2019 22:00;0;0;0;0;9,8;120;0,05;1,6;54;12;1,1
12/13/2019 0:00;1,5;933;749;0,1;10;115;0,05;1,8;22;12;1,4
12/13/2019 2:00;0;0;0;0;10;122;0,05;1,9;24;12;1,1
12/13/2019 4:00;0;0;0;0;8,7;120;0,05;1,5;27;12;1,1
12/13/2019 6:00;0;No events found,;0;0;8,7;121;0,05;1,7;38;9,7;0,8
12/13/2019 8:00;1,45;926;788;0,2;9,2;107;0,05;1,5;30;12;1
12/13/2019 10:00;0;0;0;0;8;149;0,05;1,7;34;12;1,1
12/13/2019 12:00;0;0;0;0;9,5;100;0,05;1,8;72;11;0,9
12/13/2019 14:00;0;0;0;0;10;99;0,05;1,3;31;13;1,3
12/13/2019 16:00;1,34;731;796;0,1;7,8;128;0,05;1,5;26;15;1,5
12/13/2019 18:00;0;0;0;0;9,3;96;0,05;1,2;49;11;1
12/13/2019 20:00;0;0;0;0;9,5;98;0,05;1,5;30;9,9;0,9
12/13/2019 22:00;0;0;0;0;9,5;87;0,05;1,6;30;11;1
12/14/2019 0:00;1,41;776;751;0,1;9,9;96;0,05;1,8;32;11;1
12/14/2019 2:00;0;0;0;0;9,9;94;0,05;1,5;23;9,9;0,9
12/14/2019 4:00;0;0;0;0;8,6;98;0,05;2;25;9,9;0,9
12/14/2019 6:00;0;No events found,;0;0;9,2;88;0,05;2;20;9,9;1
12/14/2019 8:00;1,08;844;742;0;10;90;0,05;1,2;11;12;1,1
12/14/2019 10:00;0;0;0;0;9,8;94;0,05;1,6;14;13;1,1
12/14/2019 12:00;0;0;0;0;9,9;103;0,05;1,2;45;13;1,4
12/14/2019 14:00;0;0;0;0;9,5;108;0,05;1,1;18;13;1,1
12/14/2019 16:00;1,09;807;788;0;9,5;123;0,05;0,9;30;13;1,1
12/14/2019 18:00;0;0;0;0;8,9;137;0,05;1,5;37;12;1,1
12/14/2019 20:00;0;0;0;0;9,1;115;0,05;1,5;47;12;1
12/14/2019 22:00;0;0;0;0;9,3;108;0,05;1,6;37;12;1
12/15/2019 0:00;1,13;810;742;0;8,7;113;0,05;1,6;34;11;0,8
12/15/2019 2:00;0;0;0;0;9,5;108;0,05;1,8;30;11;0,9
12/15/2019 4:00;0;0;0;0;9,5;115;0,05;1,6;28;11;1
12/15/2019 6:00;0;No events found,;0;0;9,5;105;0,05;1,4;35;12;1
12/15/2019 8:00;1,5;768;800;0,1;9,2;111;0,05;1,2;24;11;1
12/15/2019 10:00;0;0;0;0;9,5;123;0,05;1,2;50;11;1,1
12/15/2019 12:00;0;0;0;0;9,9;106;0,05;1,2;47;11;1,1
12/15/2019 14:00;0;0;0;0;9,9;102;0,06;1,3;33;11;1
12/15/2019 16:00;1,53;853;641;0,1;9,9;85;0,06;1,5;26;12;1
12/15/2019 18:00;0;0;0;0;9,9;90;0,05;1,7;52;11;0,9
12/15/2019 20:00;0;0;0;0;9,4;85;0,05;1,7;12;12;1,2
12/15/2019 22:00;0;0;0;0;9,3;92;0,06;1,8;14;12;1,2
12/16/2019 0:00;1,63;875;782;0,1;9,7;81;0,06;1,5;19;13;1,3
12/16/2019 2:00;0;0;0;0;9,7;80;0,05;1,2;16;13;1,3
12/16/2019 4:00;0;0;0;0;9,6;87;0,05;1,2;20;12;1,1
12/16/2019 6:00;0;No events found,;0;0;8,9;103;0,05;1,5;29;12;1,1
12/16/2019 8:00;1,57;753;797;0;8;131;0,06;1,5;48;9,5;0,9
12/16/2019 10:00;0;0;0;0;6,6;111;0,05;1,4;68;8,7;0,7
12/16/2019 12:00;0;0;0;0;7,1;117;0,05;1,4;42;9,5;0,7
12/16/2019 14:00;0;0;0;0;8,2;92;0,06;2;43;11;0,9
12/16/2019 16:00;1,56;967;892;0;7;138;0,06;1,6;42;11;1,1
12/16/2019 18:00;0;0;0;0;9,2;104;0,05;1,8;22;9,9;0,9
12/16/2019 20:00;0;0;0;0;9,5;98;0,06;1,8;17;11;1
12/16/2019 22:00;0;0;0;0;6,7;185;0,06;1,5;7;12;1,4
12/17/2019 0:00;1,68;969;821;0;9;122;0,05;1,5;39;9,9;0,9
12/17/2019 2:00;0;0;0;0;9,4;107;0,05;1,5;27;11;0,9
12/17/2019 4:00;0;0;0;0;9,5;112;0,05;1,5;21;12;1,2
12/17/2019 6:00;0;No events found,;0;0;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,;No events found,
12/17/2019 8:00;1,59;959;811;0;10,2;111;0,06;1,3;41;13;1
12/17/2019 10:00;0;0;0;0;10,1;103;0,05;1,2;21;12;1,1
12/17/2019 12:00;0;0;0;0;9,5;113;0,06;1,4;20;11;0,9
12/17/2019 14:00;0;0;0;0;9,5;118;0,06;1,4;36;12;1
12/17/2019 16:00;1,61;931;603;0;9,7;120;0,05;1,8;21;12;1,2
12/17/2019 18:00;0;0;0;0;10;127;0,05;1,8;26;12;1,1
12/17/2019 20:00;0;0;0;0;9,7;112;0,06;1,6;30;12;1,2
12/17/2019 22:00;0;0;0;0;9,3;103;0,06;1,7;33;12;1,2
12/18/2019 0:00;1,59;890;747;0,1;7,7;143;0,05;1,8;46;11;1,1
12/18/2019 2:00;0;0;0;0;8,4;118;0,05;1,5;26;12;1,1
12/18/2019 4:00;0;0;0;0;9;119;0,05;1,5;36;11;0,9
12/18/2019 6:00;0;No events found,;0;0;9,3;138;0,05;1,6;21;12;1,2
12/18/2019 8:00;1,56;837;788;0,1;9,7;120;0,05;1,2;50;11;1
12/18/2019 10:00;0;0;0;0;9,5;114;0,05;1,3;62;10,5;1
12/18/2019 12:00;0;0;0;0;0;0;0;0;0;0;0
12/18/2019 14:00;0;0;0;0;9,4;152;0,04;1,4;2;9,4;0,9
12/18/2019 16:00;1,53;852;743;0,2;9,5;119;0,05;2,5;56;14;1,2
12/18/2019 18:00;0;0;0;0;9;122;0,05;2;46;13;1,3
12/18/2019 20:00;0;0;0;0;9,2;113;0,05;1,9;20;12;1,2
12/18/2019 22:00;0;0;0;0;8,9;114;0,05;2,1;32;9,8;0,8
12/19/2019 0:00;1,55;943;724;0,2;9;119;0,05;1,7;34;11;1
12/19/2019 2:00;0;0;0;0;8,3;116;0,05;2;3;9,9;0,8
12/19/2019 4:00;0;0;0;0;8,6;158;0,04;1,5;33;9,9;0,9
12/19/2019 6:00;0;No events found,;0;0;8,3;164;0,05;1,8;42;9,9;0,8
12/19/2019 8:00;1,6;1062;795;0;8,6;140;0,04;1,2;69;12;0,9
12/19/2019 10:00;0;0;0;0;8,9;142;0,05;1,5;70;9,5;0,5
12/19/2019 12:00;0;0;0;0;9,3;151;0,05;1,4;40;11;0,9
12/19/2019 14:00;0;0;0;0;9,5;149;0,05;0,9;39;13;1,1
12/19/2019 16:00;1,62;899;730;0,1;9,2;161;0,05;1,3;42;11;0,9
12/19/2019 18:00;0;0;0;0;9,4;130;0,05;1,5;54;12;0,9
12/19/2019 20:00;0;0;0;0;8,7;150;0,04;1;61;11;0,9
12/19/2019 22:00;0;0;0;0;9,5;156;0,05;1,2;45;9,8;0,9
12/20/2019 0:00;1,62;849;798;0,1;9,3;145;0,05;1,4;44;11;0,9
12/20/2019 2:00;0;0;0;0;9,5;138;0,05;1,2;42;11;1
12/20/2019 4:00;0;0;0;0;9,5;137;0,05;2;42;12;1,3
12/20/2019 6:00;0;No events found,;0;0;8,3;149;0,05;1,8;35;12;1,3
12/20/2019 8:00;1,68;970;786;0,1;9,8;126;0,05;1,8;46;13;1,3
12/20/2019 10:00;0;0;0;0;9,8;111;0,05;1,8;37;12;1
12/20/2019 12:00;0;0;0;0;9,5;118;0,05;1,2;21;12;1,2
12/20/2019 14:00;0;0;0;0;9,5;106;0,05;0,9;43;12;1,1
12/20/2019 16:00;1,65;968;712;0,1;9,7;132;0,08;1,5;1;11;0,8
12/20/2019 18:00;0;0;0;0;9,3;129;0,05;1,6;46;14;1
12/20/2019 20:00;0;0;0;0;9,3;118;0,05;1,8;26;11;1,1
12/20/2019 22:00;0;0;0;0;9,6;123;0,05;1,6;25;12;1,2
12/21/2019 0:00;1,66;983;626;0,1;10;117;0,06;2,4;17;13;1,5
12/21/2019 2:00;0;0;0;0;9,5;131;0,06;2,4;24;13;1,5
12/21/2019 4:00;0;0;0;0;9,7;134;0,06;0,9;26;14;1,5
12/21/2019 6:00;0;No events found,;0;0;9,5;133;0,06;1,2;24;14;1,4
12/21/2019 8:00;1,65;1083;821;0,1;8;160;0,06;1,2;17;13;1,3
12/21/2019 10:00;0;0;0;0;8,8;129;0,05;1,5;41;13;1,2
12/21/2019 12:00;0;0;0;0;9,8;135;0,05;1,5;28;13;1,2
12/21/2019 14:00;0;0;0;0;9,8;114;0,05;1,2;16;13;1,2
12/21/2019 16:00;1,64;1093;818;0,1;10,5;110;0,05;1,1;20;14;1,5
12/21/2019 18:00;0;0;0;0;11,2;134;0,06;1,2;26;14;1,4
12/21/2019 20:00;0;0;0;0;10,5;133;0,06;1,4;21;14;1,1
12/21/2019 22:00;0;0;0;0;10,5;134;0,06;0,9;38;14;1,4
12/22/2019 0:00;1,66;1068;834;0,1;9,9;148;0,06;1,2;35;13;1,1
12/22/2019 2:00;0;0;0;0;9,8;155;0,06;1,2;31;13;1,1
12/22/2019 4:00;0;0;0;0;9,9;169;0,06;1,2;29;13;1,2
12/22/2019 6:00;0;No events found,;0;0;9,7;159;0,06;1,2;27;13;1,2
12/22/2019 8:00;1,56;1094;820;0;8,7;153;0,06;1,5;25;12;1
12/22/2019 10:00;0;0;0;0;9,8;135;0,06;1,5;41;13;1,2
