timestamp	measurement_desc	pi_value1	plant_name
2019-12-04 00:00:00	Chlorophyl_Oil_Bleaching	107	Primavera do Leste
2019-12-04 02:00:00	Chlorophyl_Oil_Bleaching	110	Primavera do Leste
2019-12-04 04:00:00	Chlorophyl_Oil_Bleaching	1.36	Primavera do Leste
2019-12-04 06:00:00	Chlorophyl_Oil_Bleaching	129	Primavera do Leste
2019-12-04 08:00:00	Chlorophyl_Oil_Bleaching	123	Primavera do Leste
2019-12-04 10:00:00	Chlorophyl_Oil_Bleaching	125	Primavera do Leste
2019-12-04 12:00:00	Chlorophyl_Oil_Bleaching	141	Primavera do Leste
2019-12-04 14:00:00	Chlorophyl_Oil_Bleaching	130	Primavera do Leste
2019-12-04 16:00:00	Chlorophyl_Oil_Bleaching	149	Primavera do Leste
2019-12-04 18:00:00	Chlorophyl_Oil_Bleaching	123	Primavera do Leste
2019-12-04 20:00:00	Chlorophyl_Oil_Bleaching	142	Primavera do Leste
2019-12-04 22:00:00	Chlorophyl_Oil_Bleaching	131	Primavera do Leste
2019-12-05 00:00:00	Chlorophyl_Oil_Bleaching	139	Primavera do Leste
2019-12-05 02:00:00	Chlorophyl_Oil_Bleaching	153	Primavera do Leste
2019-12-05 04:00:00	Chlorophyl_Oil_Bleaching	145	Primavera do Leste
2019-12-05 06:00:00	Chlorophyl_Oil_Bleaching	126	Primavera do Leste
