pi_timestamp	pi_value1	measurement_key
2019-11-26 17:00:00	7.28	moisture_hull_L2
2020-01-28 21:00:00	1.01	fat_hull_L1
2019-10-12 21:00:00	8.78	protein_hull_L1
2019-11-05 09:00:00	8.78	protein_hull_L1
2019-06-21 21:00:00	11.415	moisture_beans
2019-01-18 01:00:00	7.89	moisture_white_meal_L2
2019-05-24 11:00:00	8.86	protein_hull_L1
2019-05-12 11:00:00	11.85	moisture_beans_L1
2019-04-22 09:00:00	0.47	fat_white_meal_L1
2019-05-27 13:00:00	0.36	fat_white_meal_L2
2019-12-19 15:00:00	0.4	fat_white_meal_L1
2019-07-26 23:00:00	2.94	fiber_finished_meal_L1
2019-07-25 05:00:00	44.49	protein_finished_meal_L1
2019-09-11 05:00:00	9.73	moisture_finished_meal_L1
2019-04-28 21:00:00	20.7	fat_beans_L2
2019-11-22 23:00:00	0.96	fat_hull_L1
2019-07-31 01:00:00	34.57	protein_beans_L2
2020-02-28 17:00:00	21.25	fat_beans_L2
2019-09-18 05:00:00	1.32	fat_hull_L1
2019-09-12 03:00:00	33.32	protein_beans_L2
2019-11-20 13:00:00	33.55	protein_beans_L2
2019-12-13 13:00:00	2.85	fiber_finished_meal_L2
2019-12-16 21:00:00	7.45	moisture_hull_L2
2019-07-12 09:00:00	0.16	fat_white_meal_L2
2020-01-08 21:00:00	0.38	fat_white_meal_L1
2020-02-10 21:00:00	22.91	fat_beans
2020-03-06 03:00:00	1.24	fat_finished_meal_L1
2019-08-13 09:00:00	3.14	fiber_finished_meal_L1
2020-03-17 05:00:00	11.37	moisture_finished_meal_L1
2019-07-21 11:00:00	9.22	moisture_hull_L1
2020-03-13 09:00:00	33.0	protein_beans_L1
2019-04-04 11:00:00	1.25	fat_finished_meal_L1
2020-02-20 23:00:00	33.68	protein_beans_L2
2019-07-25 15:00:00	34.26	protein_beans_L2
2019-08-07 19:00:00	1.29	fat_finished_meal_L2
2020-06-09 13:00:00	1.21	fat_hull_L1
2020-01-20 05:00:00	33.84	protein_beans_L1
2019-11-30 11:00:00	1.29	fat_finished_meal_L1
2019-10-03 19:00:00	12.01	moisture_beans
2019-08-21 17:00:00	1.15	fat_finished_meal_L1
2019-10-07 21:00:00	33.92	protein_beans_L2
2019-06-08 23:00:00	19.36	fat_beans
2020-03-06 07:00:00	9.87	moisture_white_meal_L2
2019-11-10 07:00:00	11.94	moisture_beans_L1
2020-04-29 11:00:00	3.48	fiber_finished_meal_L1
2019-02-26 09:00:00	8.05	moisture_white_meal_L2
2019-07-12 01:00:00	33.88	protein_beans_L2
2020-01-29 01:00:00	11.77	moisture_beans
2019-08-12 15:00:00	1.27	fat_hull_L2
2019-04-07 15:00:00	10.95	moisture_beans_L2
2019-11-02 15:00:00	0.68	fat_hull_L1
2020-01-04 11:00:00	1.53	fat_finished_meal_L1
2019-05-18 23:00:00	47.51	protein_finished_meal_L1
2020-03-22 13:00:00	9.18	protein_hull_L2
2020-03-17 03:00:00	1.33	fat_hull_L1
2018-11-05 19:00:00	46.23	protein_finished_meal_L1
2020-02-01 19:00:00	8.55	protein_hull_L1
2020-02-15 19:00:00	20.98	fat_beans
2019-06-08 23:00:00	33.89	protein_beans_L1
2019-08-18 23:00:00	6.58	moisture_hull_L1
2019-06-25 19:00:00	0.41	fat_white_meal_L1
2019-03-24 23:00:00	10.45	moisture_white_meal_L2
2019-05-08 11:00:00	1.12	fat_finished_meal_L2
2020-05-12 23:00:00	1.28	fat_hull_L2
2019-12-06 03:00:00	21.24	fat_beans_L2
2020-07-05 11:00:00	6.78	moisture_hull_L1
2019-03-10 17:00:00	0.43	fat_white_meal_L2
2019-06-21 11:00:00	45.4	protein_finished_meal_L1
2020-03-02 23:00:00	8.74	protein_hull_L1
2020-03-12 01:00:00	22.02	fat_beans_L1
2019-11-01 21:00:00	33.4	protein_beans_L1
2018-11-18 13:00:00	21.85	fat_beans_L2
2019-10-25 15:00:00	33.46	protein_beans_L2
2020-02-12 09:00:00	34.2	protein_beans_L2
2019-12-02 03:00:00	19.37	fat_beans_L2
2019-07-07 23:00:00	1.19	fat_finished_meal_L1
2019-04-15 13:00:00	2.98	fiber_finished_meal_L1
2019-04-17 17:00:00	3.07	fiber_finished_meal_L1
2019-08-12 01:00:00	45.73	protein_finished_meal_L2
2019-04-22 03:00:00	11.19	moisture_beans_L1
2019-07-15 19:00:00	0.68	fat_white_meal_L1
2019-05-04 11:00:00	1.22	fat_finished_meal_L1
2019-01-15 03:00:00	8.46	moisture_white_meal_L2
2019-10-01 17:00:00	3.25	fiber_finished_meal_L1
2019-06-16 13:00:00	0.99	fat_hull_L1
2019-06-03 09:00:00	34.13	protein_beans_L1
2019-09-24 17:00:00	3.43	fiber_finished_meal_L1
2019-10-27 21:00:00	7.65	moisture_hull_L2
2019-01-13 15:00:00	21.19	fat_beans_L2
2020-03-21 23:00:00	12.12	moisture_beans_L1
2019-05-31 09:00:00	1.34	fat_finished_meal_L1
2020-02-26 23:00:00	0.77	fat_hull_L2
2019-06-25 07:00:00	35.23	protein_beans_L1
2019-09-14 21:00:00	12.07	moisture_beans_L2
2019-10-13 01:00:00	11.99	moisture_beans
2019-06-04 01:00:00	9.25	protein_hull_L2
2019-04-08 09:00:00	1.44	fat_finished_meal_L2
2019-08-17 13:00:00	1.27	fat_hull_L2
2019-06-04 07:00:00	19.61	fat_beans_L1
2020-03-23 19:00:00	0.39	fat_white_meal_L1
2020-08-09 13:00:00	6.65	moisture_hull_L1
2019-06-10 11:00:00	34.5	protein_beans
2019-04-16 17:00:00	44.64	protein_finished_meal_L2
2019-06-15 07:00:00	0.4	fat_white_meal_L2
2019-04-27 11:00:00	7.06	moisture_white_meal_L1
2020-03-03 11:00:00	21.37	fat_beans_L2
2019-10-02 17:00:00	20.645	fat_beans
2019-04-13 19:00:00	0.39	fat_white_meal_L2
2019-11-26 21:00:00	33.875	protein_beans
2019-12-13 15:00:00	8.78	protein_hull_L2
2019-06-04 13:00:00	11.3	moisture_beans_L2
2020-01-15 13:00:00	7.83	moisture_white_meal_L1
2019-08-26 19:00:00	10.1	moisture_finished_meal_L1
2019-11-09 11:00:00	0.87	fat_hull_L1
2020-01-26 11:00:00	6.58	moisture_hull_L1
2020-02-22 17:00:00	6.27	moisture_hull_L2
2019-10-02 21:00:00	20.065	fat_beans
2018-11-08 03:00:00	33.04	protein_beans_L1
2019-03-04 13:00:00	0.24	fat_white_meal_L2
2019-11-24 05:00:00	1.23	fat_hull_L2
2019-11-18 03:00:00	32.95	protein_beans
2020-02-23 17:00:00	33.62	protein_beans_L1
2019-05-15 07:00:00	0.51	fat_white_meal_L2
2019-01-07 17:00:00	5.59	moisture_white_meal_L2
2020-04-21 03:00:00	3.54	fiber_finished_meal_L2
2020-02-27 23:00:00	1.09	fat_hull_L2
2019-04-24 03:00:00	9.56	moisture_finished_meal_L2
2019-06-13 13:00:00	33.715	protein_beans
2020-05-31 17:00:00	1.58	fat_hull_L2
2020-04-01 05:00:00	1.33	fat_finished_meal_L1
2018-11-11 09:00:00	21.515	fat_beans
2020-02-16 21:00:00	6.77	moisture_hull_L1
2019-05-25 11:00:00	0.98	fat_finished_meal_L1
2019-07-10 03:00:00	0.36	fat_white_meal_L2
2020-01-06 19:00:00	11.52	moisture_beans
2018-11-04 23:00:00	7.05	moisture_white_meal_L1
2019-01-23 05:00:00	11.45	moisture_beans
2020-02-09 21:00:00	33.43	protein_beans_L2
2019-07-26 09:00:00	34.86	protein_beans_L2
2019-12-15 01:00:00	21.4	fat_beans_L1
2020-01-15 17:00:00	7.53	moisture_hull_L1
2020-05-15 21:00:00	6.52	moisture_hull_L2
2019-08-26 21:00:00	11.93	moisture_beans_L2
2020-06-09 11:00:00	10.03	moisture_white_meal_L2
2019-06-12 09:00:00	1.03	fat_hull_L1
2020-01-13 21:00:00	33.49	protein_beans
2020-05-22 17:00:00	0.55	fat_white_meal_L1
2019-05-24 09:00:00	9.49	protein_hull_L2
2019-06-04 23:00:00	20.18	fat_beans_L2
2019-07-20 17:00:00	11.755	moisture_beans
2019-05-24 15:00:00	11.35	moisture_beans_L2
2019-06-16 13:00:00	19.700000000000006	fat_beans
2019-09-04 05:00:00	11.63	moisture_beans
2020-02-18 23:00:00	7.5	moisture_white_meal_L1
2019-08-31 17:00:00	0.36	fat_white_meal_L2
2019-08-10 13:00:00	19.35	fat_beans_L2
2019-09-28 13:00:00	0.87	fat_hull_L2
2019-11-26 09:00:00	0.44	fat_white_meal_L2
2019-08-13 01:00:00	0.41	fat_white_meal_L1
2019-05-04 21:00:00	1.26	fat_finished_meal_L2
2019-06-12 17:00:00	19.84	fat_beans_L2
2020-08-12 01:00:00	1.23	fat_hull_L2
2019-07-20 21:00:00	3.3	fiber_finished_meal_L1
2020-02-18 23:00:00	8.61	protein_hull_L2
2020-02-24 11:00:00	45.08	protein_finished_meal_L1
2019-09-18 01:00:00	19.71	fat_beans_L2
2019-12-13 13:00:00	33.825	protein_beans
2020-06-01 07:00:00	1.13	fat_finished_meal_L1
2019-07-10 11:00:00	11.69	moisture_beans_L2
2019-11-29 11:00:00	45.7	protein_finished_meal_L2
2019-11-03 09:00:00	11.57	moisture_beans_L1
2019-06-24 13:00:00	0.39	fat_white_meal_L1
2020-03-10 09:00:00	6.86	moisture_white_meal_L2
2019-08-07 15:00:00	19.35	fat_beans_L1
2019-01-29 17:00:00	1.84	fat_finished_meal_L1
2020-01-17 07:00:00	20.43	fat_beans
2019-08-04 11:00:00	3.56	fiber_finished_meal_L1
2019-05-19 09:00:00	33.18	protein_beans_L2
2018-11-12 23:00:00	33.37	protein_beans_L2
2020-02-27 21:00:00	1.07	fat_hull_L1
2019-06-25 05:00:00	11.78	moisture_beans_L1
2019-12-12 21:00:00	11.96	moisture_beans_L2
2019-12-16 11:00:00	0.44	fat_white_meal_L1
2019-11-25 05:00:00	33.24	protein_beans_L1
2020-02-08 23:00:00	11.89	moisture_beans
2020-05-09 07:00:00	1.13	fat_hull_L1
2019-07-17 23:00:00	20.04	fat_beans_L1
2019-07-14 17:00:00	1.06	fat_finished_meal_L1
2019-08-19 01:00:00	8.8	protein_hull_L1
2020-03-07 17:00:00	32.88	protein_beans_L2
2019-04-18 05:00:00	11.65	moisture_beans
2019-12-18 13:00:00	33.58	protein_beans_L2
2019-11-04 15:00:00	0.23	fat_white_meal_L1
2019-08-31 09:00:00	32.93	protein_beans_L1
2020-02-21 11:00:00	0.39	fat_white_meal_L1
2019-08-31 13:00:00	32.95	protein_beans_L2
2019-09-18 11:00:00	0.29	fat_white_meal_L2
2019-09-20 13:00:00	1.35	fat_finished_meal_L2
2019-09-13 11:00:00	45.29	protein_finished_meal_L1
2019-12-03 03:00:00	33.52	protein_beans_L1
2019-03-25 01:00:00	7.63	moisture_white_meal_L1
2020-05-25 21:00:00	3.57	fiber_finished_meal_L1
2019-11-06 01:00:00	1.13	fat_hull_L2
2020-03-07 13:00:00	33.11	protein_beans
2019-03-10 05:00:00	9.09	moisture_white_meal_L1
2019-08-17 21:00:00	1.19	fat_finished_meal_L2
2020-01-24 21:00:00	33.22	protein_beans_L1
2020-02-18 17:00:00	9.21	protein_hull_L1
2019-03-16 17:00:00	22.45	fat_beans
2019-09-19 15:00:00	34.2	protein_beans_L1
2019-11-21 11:00:00	11.46	moisture_finished_meal_L1
2019-10-02 19:00:00	8.85	protein_hull_L2
2019-03-12 23:00:00	21.93	fat_beans
2019-01-13 19:00:00	0.56	fat_white_meal_L1
2019-01-24 11:00:00	9.84	moisture_white_meal_L1
2019-12-17 21:00:00	11.19	moisture_beans
2019-07-07 11:00:00	7.58	moisture_white_meal_L2
2018-11-18 13:00:00	11.28	moisture_beans
2019-11-13 05:00:00	11.79	moisture_beans_L1
2019-10-27 01:00:00	33.435	protein_beans
2019-07-11 17:00:00	45.36	protein_finished_meal_L1
2019-08-04 23:00:00	0.93	fat_finished_meal_L1
2019-12-10 13:00:00	6.3	moisture_white_meal_L2
2019-07-11 09:00:00	0.35	fat_white_meal_L2
2019-10-07 03:00:00	3.23	fiber_finished_meal_L1
2019-11-04 23:00:00	11.58	moisture_beans
2019-11-16 23:00:00	9.07	moisture_white_meal_L1
2019-08-06 03:00:00	7.6	moisture_hull_L2
2019-01-15 05:00:00	11.69	moisture_finished_meal_L1
2019-06-03 17:00:00	45.21	protein_finished_meal_L1
2019-04-19 05:00:00	2.72	fiber_finished_meal_L1
2020-02-23 05:00:00	12.17	moisture_beans
2020-07-10 17:00:00	8.85	protein_hull_L2
2020-01-21 17:00:00	7.61	moisture_hull_L1
2019-06-23 19:00:00	45.09	protein_finished_meal_L1
2020-03-29 13:00:00	9.85	moisture_white_meal_L2
2020-07-11 19:00:00	9.45	protein_hull_L1
2019-04-14 15:00:00	11.3	moisture_beans_L2
2019-09-02 05:00:00	0.36	fat_white_meal_L1
2019-11-17 05:00:00	0.49	fat_white_meal_L1
2019-07-07 15:00:00	9.27	protein_hull_L1
2019-07-12 01:00:00	11.785	moisture_beans
2019-09-03 11:00:00	7.03	moisture_white_meal_L2
2018-11-10 09:00:00	11.36	moisture_beans_L2
2019-11-30 13:00:00	7.31	moisture_hull_L2
2019-11-04 15:00:00	1.08	fat_finished_meal_L1
2019-10-07 05:00:00	1.26	fat_finished_meal_L1
2020-02-23 03:00:00	6.67	moisture_hull_L1
2019-11-22 07:00:00	11.93	moisture_beans_L2
2019-06-16 19:00:00	11.77	moisture_beans_L1
2020-01-05 03:00:00	44.51	protein_finished_meal_L1
2020-02-02 13:00:00	32.6	protein_beans_L1
2020-03-27 03:00:00	11.03	moisture_beans_L1
2018-11-19 15:00:00	33.07	protein_beans_L2
2019-12-12 05:00:00	9.22	protein_hull_L2
2020-07-03 07:00:00	8.9	protein_hull_L1
2019-01-31 19:00:00	10.07	moisture_white_meal_L1
2020-03-19 07:00:00	12.08	moisture_beans_L2
2019-09-02 01:00:00	20.18	fat_beans_L1
2019-03-27 23:00:00	1.2	fat_finished_meal_L2
2020-07-08 09:00:00	9.32	protein_hull_L1
2018-12-01 17:00:00	21.75	fat_beans_L1
2019-07-26 13:00:00	6.65	moisture_hull_L1
2020-01-19 01:00:00	33.87	protein_beans_L1
2019-09-28 01:00:00	11.93	moisture_beans_L2
2019-06-09 01:00:00	8.52	protein_hull_L1
2019-06-21 11:00:00	34.46	protein_beans_L2
2019-09-14 21:00:00	0.46	fat_white_meal_L2
2019-10-28 11:00:00	10.99	moisture_finished_meal_L2
2020-01-28 15:00:00	33.26	protein_beans
2019-05-16 23:00:00	3.54	fiber_finished_meal_L2
2020-06-24 13:00:00	1.46	fat_hull_L1
2018-11-09 23:00:00	6.14	moisture_white_meal_L2
2019-01-29 05:00:00	0.55	fat_white_meal_L1
2019-12-16 03:00:00	11.53	moisture_finished_meal_L1
2019-07-04 23:00:00	10.76	moisture_finished_meal_L1
2019-07-07 23:00:00	10.82	moisture_finished_meal_L1
2018-11-03 03:00:00	11.08	moisture_beans_L1
2019-07-27 07:00:00	11.2	moisture_white_meal_L1
2019-12-14 19:00:00	45.55	protein_finished_meal_L2
2019-09-30 03:00:00	1.15	fat_finished_meal_L1
2019-08-21 11:00:00	7.34	moisture_hull_L2
2019-07-02 23:00:00	19.38	fat_beans_L2
2019-11-05 23:00:00	1.25	fat_finished_meal_L1
2019-11-19 19:00:00	32.385	protein_beans
2019-04-13 17:00:00	10.03	moisture_finished_meal_L1
2019-07-13 15:00:00	0.55	fat_white_meal_L1
2019-07-05 17:00:00	0.54	fat_white_meal_L2
2020-01-08 07:00:00	22.2	fat_beans_L1
2020-03-10 11:00:00	0.39	fat_white_meal_L1
2019-10-20 21:00:00	20.86	fat_beans
2020-06-02 15:00:00	3.51	fiber_finished_meal_L2
2018-11-05 19:00:00	3.22	fiber_finished_meal_L1
2020-05-17 09:00:00	3.98	fiber_finished_meal_L1
2019-02-23 17:00:00	32.34	protein_beans
2020-02-22 15:00:00	33.25	protein_beans_L2
2019-07-26 17:00:00	3.62	fiber_finished_meal_L1
2019-05-28 17:00:00	0.42	fat_white_meal_L2
2020-03-25 01:00:00	8.88	protein_hull_L1
2019-04-15 07:00:00	20.23	fat_beans_L1
2020-01-12 17:00:00	0.96	fat_finished_meal_L1
2019-08-25 03:00:00	9.28	protein_hull_L2
2019-06-27 13:00:00	7.06	moisture_hull_L1
2020-06-02 23:00:00	10.83	moisture_finished_meal_L1
2019-12-16 23:00:00	11.33	moisture_finished_meal_L2
2020-02-03 07:00:00	0.3	fat_white_meal_L1
2019-08-14 23:00:00	20.13	fat_beans_L2
2020-01-13 03:00:00	11.63	moisture_beans_L2
2019-11-09 15:00:00	20.53	fat_beans_L1
2020-02-21 13:00:00	8.83	protein_hull_L1
2019-05-21 07:00:00	21.38	fat_beans_L1
2019-10-08 09:00:00	20.6	fat_beans_L2
2019-09-27 09:00:00	11.45	moisture_beans
2019-09-21 09:00:00	3.57	fiber_finished_meal_L1
2020-02-24 23:00:00	45.89	protein_finished_meal_L1
2020-03-24 17:00:00	0.56	fat_white_meal_L2
2020-05-30 19:00:00	8.04	moisture_white_meal_L1
2020-02-17 01:00:00	6.95	moisture_hull_L1
2020-05-16 07:00:00	1.05	fat_hull_L1
2020-05-30 07:00:00	3.24	fiber_finished_meal_L1
2019-11-05 23:00:00	0.99	fat_hull_L2
2019-08-28 09:00:00	11.9	moisture_beans_L1
2020-02-15 07:00:00	1.29	fat_finished_meal_L1
2019-09-03 13:00:00	20.44	fat_beans
2019-06-20 09:00:00	11.255	moisture_beans
2020-07-20 13:00:00	7.12	moisture_hull_L2
2019-07-18 05:00:00	45.94	protein_finished_meal_L1
2019-07-16 03:00:00	10.93	moisture_finished_meal_L2
2018-11-11 15:00:00	46.9	protein_finished_meal_L1
2019-10-06 13:00:00	0.98	fat_hull_L1
2020-02-14 07:00:00	7.38	moisture_white_meal_L2
2020-03-10 03:00:00	11.84	moisture_beans_L1
2019-08-25 01:00:00	9.41	protein_hull_L2
2019-05-31 09:00:00	18.56	fat_beans_L1
2019-11-14 05:00:00	21.15	fat_beans_L2
2020-08-12 05:00:00	6.62	moisture_hull_L1
2020-03-28 23:00:00	1.11	fat_hull_L1
2020-07-22 05:00:00	9.14	protein_hull_L1
2019-08-27 05:00:00	33.39	protein_beans_L1
2019-06-21 03:00:00	35.02	protein_beans_L2
2019-06-25 01:00:00	1.25	fat_hull_L2
2020-05-18 11:00:00	0.53	fat_white_meal_L2
2020-04-13 19:00:00	9.07	protein_hull_L2
2019-06-05 15:00:00	20.1	fat_beans_L2
2020-02-08 07:00:00	11.72	moisture_beans
2019-09-28 13:00:00	6.96	moisture_hull_L2
2020-01-28 09:00:00	33.21	protein_beans_L1
2019-06-30 17:00:00	11.29	moisture_beans_L1
2019-11-14 17:00:00	11.08	moisture_beans_L2
2019-05-07 17:00:00	10.85	moisture_finished_meal_L1
2019-06-05 15:00:00	34.07	protein_beans
2020-02-24 05:00:00	8.7	protein_hull_L2
2020-03-29 07:00:00	3.35	fiber_finished_meal_L1
2020-06-23 09:00:00	1.25	fat_hull_L2
2019-05-24 17:00:00	1.25	fat_finished_meal_L2
2019-05-08 09:00:00	11.88	moisture_beans_L1
2019-03-15 01:00:00	11.52	moisture_beans_L1
2018-11-09 09:00:00	46.17	protein_finished_meal_L1
2019-07-16 11:00:00	11.06	moisture_beans
2020-02-23 07:00:00	7.99	moisture_white_meal_L2
2019-03-08 09:00:00	4.03	fiber_finished_meal_L1
2019-10-17 11:00:00	1.5	fat_finished_meal_L1
2019-10-04 19:00:00	6.84	moisture_hull_L1
2019-06-25 23:00:00	34.81	protein_beans_L1
2019-04-28 17:00:00	0.21	fat_white_meal_L1
2020-05-16 03:00:00	4.35	fiber_finished_meal_L1
2019-07-03 23:00:00	1.18	fat_finished_meal_L1
2019-03-28 03:00:00	33.0	protein_beans_L1
2019-06-19 09:00:00	5.74	moisture_white_meal_L2
2019-04-17 21:00:00	2.48	fiber_finished_meal_L1
2019-10-07 23:00:00	6.57	moisture_hull_L1
2019-05-27 09:00:00	9.89	moisture_white_meal_L2
2019-07-25 09:00:00	34.41	protein_beans_L2
2019-06-25 09:00:00	21.48	fat_beans_L1
2018-11-14 15:00:00	0.64	fat_white_meal_L1
2019-05-08 11:00:00	7.89	moisture_white_meal_L2
2020-06-22 23:00:00	6.81	moisture_hull_L1
2019-11-18 03:00:00	0.82	fat_hull_L2
2019-05-21 05:00:00	45.44	protein_finished_meal_L2
2019-09-19 23:00:00	0.86	fat_hull_L1
2019-08-29 17:00:00	11.81	moisture_beans_L2
2020-07-16 23:00:00	6.55	moisture_hull_L1
2019-07-07 13:00:00	1.09	fat_finished_meal_L2
2019-09-02 09:00:00	32.91	protein_beans_L1
2019-12-09 05:00:00	11.91	moisture_beans_L1
2019-11-27 11:00:00	9.19	moisture_white_meal_L2
2020-03-22 07:00:00	6.16	moisture_white_meal_L2
2019-03-03 09:00:00	0.49	fat_white_meal_L1
2019-06-16 03:00:00	0.49	fat_white_meal_L2
2019-05-08 13:00:00	33.49	protein_beans_L2
2020-03-06 19:00:00	1.29	fat_finished_meal_L1
2019-06-09 15:00:00	0.89	fat_hull_L1
2019-12-14 21:00:00	20.82	fat_beans_L1
2020-01-23 05:00:00	9.13	moisture_finished_meal_L1
2019-08-16 17:00:00	20.62	fat_beans_L1
2020-05-11 05:00:00	10.72	moisture_finished_meal_L2
2020-08-05 11:00:00	1.26	fat_hull_L1
2019-10-28 03:00:00	8.63	protein_hull_L1
2019-08-29 21:00:00	33.55	protein_beans
2019-06-23 23:00:00	3.26	fiber_finished_meal_L1
2019-07-21 13:00:00	7.13	moisture_white_meal_L2
2019-01-13 15:00:00	11.15	moisture_beans
2019-06-28 23:00:00	36.47	protein_beans
2019-02-24 21:00:00	11.87	moisture_beans_L2
2019-05-31 09:00:00	9.03	protein_hull_L1
2020-06-10 01:00:00	0.39	fat_white_meal_L1
2019-08-21 11:00:00	0.48	fat_white_meal_L2
2020-04-17 05:00:00	9.56	moisture_white_meal_L2
2019-11-01 17:00:00	6.99	moisture_hull_L2
2019-12-04 01:00:00	11.43	moisture_beans_L1
2020-03-22 21:00:00	11.47	moisture_beans_L2
2019-11-18 15:00:00	8.76	moisture_white_meal_L1
2020-03-18 11:00:00	10.27	moisture_white_meal_L1
2020-03-17 15:00:00	7.47	moisture_hull_L1
2019-10-22 03:00:00	20.41	fat_beans_L1
2019-07-24 09:00:00	11.48	moisture_beans_L2
2019-02-23 17:00:00	11.47	moisture_finished_meal_L1
2019-06-02 19:00:00	45.16	protein_finished_meal_L2
2020-03-20 15:00:00	6.55	moisture_hull_L1
2019-08-06 01:00:00	10.38	moisture_beans_L2
2019-11-18 21:00:00	11.97	moisture_beans_L1
2019-12-20 03:00:00	3.46	fiber_finished_meal_L1
2019-09-11 23:00:00	3.51	fiber_finished_meal_L1
2019-11-01 01:00:00	10.95	moisture_finished_meal_L1
2020-02-13 23:00:00	7.03	moisture_hull_L1
2019-11-19 15:00:00	20.57	fat_beans
2019-06-24 03:00:00	20.16	fat_beans
2020-04-21 01:00:00	3.78	fiber_finished_meal_L1
2019-06-19 15:00:00	34.31	protein_beans
2019-01-17 05:00:00	22.32	fat_beans
2019-11-17 19:00:00	20.67	fat_beans_L1
2020-03-26 17:00:00	9.64	moisture_finished_meal_L1
2019-12-06 19:00:00	1.4	fat_finished_meal_L1
2019-06-13 09:00:00	0.82	fat_hull_L1
2020-03-15 11:00:00	46.88	protein_finished_meal_L2
2020-07-24 11:00:00	8.89	protein_hull_L1
2020-02-19 03:00:00	0.46	fat_white_meal_L1
2019-08-19 01:00:00	45.3	protein_finished_meal_L1
2020-06-09 05:00:00	10.48	moisture_finished_meal_L1
2020-03-21 09:00:00	0.42	fat_white_meal_L1
2019-08-09 11:00:00	18.665	fat_beans
2019-03-04 19:00:00	3.89	fiber_finished_meal_L1
2020-03-06 13:00:00	20.92	fat_beans_L2
2019-03-12 05:00:00	21.3	fat_beans_L2
2020-03-10 03:00:00	33.71	protein_beans_L1
2019-10-19 21:00:00	6.87	moisture_hull_L1
2019-11-04 19:00:00	8.73	moisture_white_meal_L2
2019-10-14 09:00:00	10.64	moisture_beans_L2
2019-03-11 15:00:00	11.5	moisture_beans_L1
2019-06-07 05:00:00	11.56	moisture_beans_L1
2020-02-13 03:00:00	47.48	protein_finished_meal_L1
2020-03-06 13:00:00	1.37	fat_hull_L1
2018-11-14 19:00:00	1.24	fat_finished_meal_L1
2019-10-13 21:00:00	20.84	fat_beans_L1
2020-08-16 05:00:00	8.35	protein_hull_L2
2020-01-23 17:00:00	33.5	protein_beans_L1
2020-03-12 11:00:00	0.41	fat_white_meal_L1
2019-09-14 03:00:00	19.91	fat_beans
2019-12-03 21:00:00	11.07	moisture_beans_L1
2019-06-24 17:00:00	10.54	protein_hull_L1
2020-01-06 05:00:00	44.27	protein_finished_meal_L1
2020-01-17 09:00:00	32.99	protein_beans
2019-11-26 15:00:00	1.61	fat_finished_meal_L2
2019-10-23 11:00:00	7.02	moisture_hull_L2
2018-11-03 01:00:00	11.13	moisture_beans
2019-06-21 05:00:00	34.480000000000004	protein_beans
2019-01-28 19:00:00	21.5	fat_beans_L2
2019-10-27 03:00:00	7.64	moisture_white_meal_L2
2019-12-16 03:00:00	10.955	moisture_beans
2019-09-30 03:00:00	8.64	protein_hull_L1
2020-04-01 11:00:00	11.57	moisture_beans_L2
2019-04-18 17:00:00	1.4	fat_finished_meal_L2
2020-03-16 07:00:00	1.3	fat_hull_L1
2019-11-03 15:00:00	12.19	moisture_beans_L1
2019-05-23 01:00:00	7.34	moisture_hull_L2
2019-09-01 19:00:00	33.37	protein_beans_L1
2019-06-07 11:00:00	45.97	protein_finished_meal_L1
2019-08-16 21:00:00	7.08	moisture_white_meal_L2
2020-05-30 11:00:00	1.63	fat_hull_L2
2019-07-26 09:00:00	3.14	fiber_finished_meal_L2
2019-01-30 19:00:00	33.01	protein_beans_L1
2020-03-21 05:00:00	45.12	protein_finished_meal_L2
2019-06-03 11:00:00	45.06	protein_finished_meal_L2
2019-03-16 11:00:00	3.01	fiber_finished_meal_L1
2019-10-22 15:00:00	21.56	fat_beans
2019-07-22 01:00:00	5.9	moisture_white_meal_L2
2020-02-09 09:00:00	10.46	moisture_white_meal_L1
2019-08-09 13:00:00	45.94	protein_finished_meal_L1
2019-05-07 15:00:00	20.12	fat_beans_L2
2019-04-23 07:00:00	7.85	moisture_finished_meal_L1
2019-12-10 01:00:00	2.65	fiber_finished_meal_L1
2019-06-23 07:00:00	1.19	fat_hull_L1
2019-08-19 21:00:00	10.82	moisture_finished_meal_L2
2019-11-15 03:00:00	33.34	protein_beans_L1
2020-03-15 23:00:00	11.12	moisture_beans_L2
2019-03-23 23:00:00	32.81	protein_beans
2019-06-23 23:00:00	6.73	moisture_white_meal_L2
2018-11-14 01:00:00	21.88	fat_beans_L1
2019-09-26 09:00:00	21.27	fat_beans_L1
2020-01-23 17:00:00	33.5	protein_beans
2020-05-03 23:00:00	8.7	moisture_white_meal_L1
2019-06-29 17:00:00	7.73	moisture_hull_L1
2019-12-04 09:00:00	2.61	fiber_finished_meal_L2
2019-06-01 07:00:00	19.46	fat_beans_L1
2020-03-06 23:00:00	12.36	moisture_finished_meal_L1
2019-07-06 15:00:00	33.62	protein_beans_L1
2019-09-11 03:00:00	0.98	fat_hull_L2
2020-05-08 19:00:00	6.9	moisture_hull_L1
2019-12-09 15:00:00	11.68	moisture_beans
2019-06-01 09:00:00	3.03	fiber_finished_meal_L1
2019-10-14 09:00:00	34.16	protein_beans
2018-11-18 13:00:00	33.78	protein_beans_L1
2019-04-09 11:00:00	0.37	fat_white_meal_L2
2019-07-01 19:00:00	11.63	moisture_beans_L2
2019-12-16 01:00:00	20.29	fat_beans
